user_id,item_id
92471565,365894749
76130800,330662349
130637943,210660697
84022137,384589201
126629557,275586
31786460,16119491
103969132,292416270
129838217,127429960
30606728,19840526
87492408,194970115
52673329,31743091
82103242,143355190
103969132,171462194
51112461,112657413
25800428,37144472
137587571,116255574
25800428,215036200
24839442,52684036
97924986,201714727
54878837,139810516
135514874,386664859
103020279,200864473
699191,105902532
83635059,41968241
24236828,348935489
103969132,285152311
126151021,29184136
41866258,243891675
43477769,92264348
14217475,196547171
20262488,211925453
53016665,78685356
138810986,148893156
96294796,30094914
43725519,334681950
86927679,319415919
15040272,389956615
139388007,175597505
20815921,79570811
129403742,242025366
84270583,31839167
126629557,47448939
53616158,318703108
61840976,50674084
46129044,314166136
27296776,28352409
106613402,131040670
27296776,12241990
106105995,60075215
88583894,312609118
699191,64372892
40297927,175472546
63643294,342672795
49873473,306946165
103969132,318071587
19791127,165185549
83635059,212840981
44026734,35477336
90342802,302822087
8673852,221766367
3762752,149798784
65185404,169381877
30963780,184467471
24839442,184250310
24729502,33161472
76130800,234160346
91296173,224725463
41866258,104314895
40297927,281236115
94376746,124001811
76109602,367035048
13618452,257012250
123337404,171917286
69754786,398908318
109122076,112684409
62491723,79458119
58077011,232643775
66983676,188289533
69387053,240286212
5683524,173236514
39936758,52052389
103969132,376740350
130637943,299941043
4008563,144625473
135514874,336052094
135514874,165101425
33413979,230980432
133641782,98134229
138072562,210346803
105316152,189567664
99411301,356738208
61973656,29857043
134947168,393146441
76130800,225604253
99820815,251097591
70819814,77657627
6846140,190812371
85235720,155507511
93782685,126166773
65420807,367544024
69876728,206504554
71107115,150028532
142309360,352940544
54574235,200513383
71193336,125227469
72395472,249860548
120971329,353754783
27296776,113389698
42977680,267898673
27296776,383346083
28610813,254618899
40523696,319472717
65455483,7475011
36498662,144890790
133641782,104007798
24626691,223018313
24839442,384922916
103969132,313645832
136372002,119349981
103969132,70692492
109867332,347517908
109867332,123700313
54228513,207449114
65663678,333028913
93563618,266981492
44939837,373696367
58077011,26825934
90342802,119726430
46495539,380330301
137587571,172241091
121320202,48945062
22886227,396946291
24839442,205644169
33413979,205262228
24839442,89430380
40297927,14833508
9525174,89104095
126629557,331072329
15980685,161850081
100736785,288095081
109122076,310544987
70412049,72404641
134002712,157557968
57334064,368984134
115981262,335074931
26131485,56496297
142357865,86365402
13715846,178605003
135514874,243706754
95280402,27646175
103969132,84392102
130991648,328118234
60298546,21602082
102182796,260867430
29608942,164144259
93029303,142402825
36106937,192320985
6396896,291858205
98295322,243378964
116225160,241780744
28610813,347420302
40523696,287499898
95280402,227595929
135670856,237690276
103701413,10750044
60371446,352217
1726290,261493864
25837904,320525658
109369720,235374550
116225160,370759133
74356194,301964945
123404554,134583854
2642753,316069073
63712853,400840831
106651590,222138921
109515860,187469415
66310393,347691407
82378875,133072151
82860078,138920985
100371582,317016793
26131485,282469769
120736960,82278149
106613402,5810586
44610961,211151290
31006519,386517300
94376746,179571505
113559597,133205676
131804738,133528208
119576056,356298446
84031225,254011390
53016665,311784379
65455483,205618847
64087996,109995663
72809892,230246129
7410322,336369739
130637943,165730786
70412049,152727119
138072562,244630859
51986250,354525367
61840976,346091674
120736960,368286254
27296776,213806626
40297927,270403351
103969132,152773818
40297927,202349966
40297927,57587799
103969132,343900647
97670409,154576486
103550913,332512471
48840319,305003207
105316152,154425076
115908019,289580579
113719350,355007687
108801003,262107568
61973656,261481160
4423839,294770538
61840976,51087891
111366157,355478538
45324981,347788642
748014,76874937
135514874,335074931
42977680,22068803
39936758,87325890
138824382,322050294
24839442,360309187
43380951,159605768
33086149,313735336
90401388,39033418
44939837,18995994
65455483,365753291
101861708,16695758
25261910,384506167
107879987,28637691
77187176,207977858
89819186,287687654
57817053,311025569
27296776,281586128
51986250,95854595
60371446,135059741
24839021,94263001
70412049,401007873
131771420,107563325
23450918,43578886
15350277,269983479
18117036,402648203
52833705,183132835
49391797,245965032
53016665,285972364
53616158,314903844
1778994,231020501
65455483,317608525
7963964,215869484
44552395,174737288
106105995,60076086
17923195,147251067
13715846,157666217
124169015,167567474
121320202,36570545
8081753,301124059
93563618,158642472
86993985,139943427
21449998,255430841
135090452,283311912
23130068,268028902
50538209,307448577
114118982,55824131
95335821,210218381
40523696,170593010
84031225,224597003
54393201,285354914
46495539,323809913
77622415,116232282
109059613,49002319
31720916,360889347
134867267,31752283
88959033,14869851
116923816,248892912
123337404,14909638
98295322,41553373
103969132,329602030
96882763,223807885
116106398,19519189
56562475,269231528
95335821,179521156
86241219,106400480
136976745,211640174
107228987,334542877
70412049,272075326
128963825,289345057
103969132,323371704
71159805,375473094
138882157,115637359
83399121,263674281
113559597,308296384
129862703,291302060
58749285,112178897
61840976,148057423
103969132,140522996
64519524,132105528
24642742,125310611
113559597,112820157
103969132,118879140
90670839,217977952
103969132,150732799
45324981,182189997
93782685,290702948
74158682,91236142
93398793,335309109
60371446,90337957
126151021,183313950
2642753,318276140
95103333,239188593
123337404,197489806
101893207,95875607
40297927,39269760
107879987,42219498
129403742,368558567
126958109,303625840
93398793,202684599
24729502,280625048
90782781,70520183
2989488,52536090
39215700,217764406
37623476,112501186
77187176,49967594
10461291,241009497
96934202,205783459
40297927,289306369
57817053,86505979
43562254,262623009
44137606,85794087
137683586,221851477
66983676,346976694
14419615,234982696
86177928,325791334
130637943,66788374
114407780,114392598
103969132,53476455
20262488,37101896
73490341,289343653
95103333,255688809
4606353,239595774
15040272,173094040
76130800,219437589
134947168,175811054
2989488,62193440
13715846,236217476
121776645,242741661
103969132,346188886
40523696,65040305
72836330,134968901
22804811,203049729
121776645,390421063
105143440,217072192
116923816,7911090
58077011,89972449
73490341,323497255
72666008,106937568
72836330,174518823
15343106,314839607
1027626,33885473
23130068,136041882
130637943,327935908
81805172,380300533
8966891,121894359
89186645,338687071
133641782,66713031
138882157,223474716
90342802,3677672
33086149,73741872
57983419,283162919
45255876,263071220
103969132,169643930
40297927,177451211
5683524,206949002
6396227,129128556
28189555,280328504
107126294,14274849
109867332,169497022
24045086,23119047
3755331,148399399
24729502,211131606
40297927,85065166
30606728,106542643
106733895,338963036
135426325,353300096
52446250,109536190
24205103,201290562
77622415,55540237
135514874,215720005
98548707,247811661
60344002,94062845
15350277,49684566
63556787,271094840
25800428,250421389
12504005,98230658
135514874,321174090
130488245,223050383
133854282,203465892
134341423,68411921
63556787,310010107
9456851,30362897
103969132,220922897
132859392,233561662
103550913,373163509
57412556,192572555
73664736,306931036
99834781,242787498
60298546,183543710
69387053,287256231
57334064,40319949
60371446,266662191
103969132,47424154
1027626,93121568
3762752,116686592
120736960,373670681
96263195,278839541
106651590,117643498
12521330,172503504
86927679,118382081
139149641,153143736
86241219,265963416
61840976,40469681
59594572,48578570
70412049,200331828
41074672,263501202
65455483,27298633
39936758,307135049
107808763,185444217
31720916,388439525
20815921,404334367
25800428,13907502
93183576,370491402
4904673,261549701
54046883,267574401
8429025,145614316
20262488,404218699
66899098,64577539
76130800,255385033
63643294,25941156
60371446,230500640
116106398,53688706
58077011,5046814
15350277,274600003
94144340,311172575
124857404,325849915
17304888,151705313
65185404,254072463
115981262,305434770
45710176,170831857
5096381,214127093
71193336,13659603
126704657,280668731
10070648,283724858
109867332,264469913
8322595,150792544
72375961,143128867
25800428,75602529
139149641,25271595
61334074,100609181
20815921,123546650
124169015,397103899
137158994,15485337
101861708,222323164
56970482,22355937
90083915,263703776
130637943,196587065
51112461,93336990
30606728,134241000
77465332,42281656
112271829,302025964
114556011,351532019
58077011,80178849
52046047,301260579
23623188,13178336
25800428,52636592
13715846,307987411
53616158,374438416
43380951,207790454
43580053,136279949
94220882,156842239
26131485,191294152
46129044,21889905
23749054,181269052
136372002,8602331
69288209,360503590
40523696,72331628
46495539,22625452
32011454,360837165
24729502,235479061
130835099,258791795
75583025,317699324
83635059,239365628
87692720,7476379
108222861,89864030
100256849,290226563
49391797,41075107
123337404,39340165
24729502,314301619
17715311,384425612
63933950,340999290
70412049,143964109
69754786,399705829
94376746,301789092
58065859,376712328
45324981,81835047
74261240,197280692
132859392,400914059
5352502,73243465
120766130,307677695
133641782,43534727
98186890,134107915
130637943,385886750
103969132,353959099
84270583,383481323
83635059,138022743
41515205,34800148
57983419,219132155
25867068,145501500
106105995,330957372
114269602,208300239
86808910,269095635
41866258,303337729
54046883,71153016
135514874,6039035
130637943,62858944
16638700,275829933
101135329,64979385
57147852,220673927
106490158,103261906
74158682,311234607
8322595,46129538
98295322,136717345
66772845,62819435
92332181,89864030
138824382,150607745
77622415,366620513
55908793,266594444
67217136,110324554
91296173,105945226
94653084,13017276
134341423,135097925
112761389,7589444
87665729,318226501
70819814,215549651
103969132,305705855
22402560,20615033
46722887,260139451
17911143,85417349
44939837,344526239
41347685,263995353
22496560,139239184
39215700,194888532
90688627,294946805
126151021,279256344
76130800,265307522
15376420,390181058
141278390,321697856
121094926,8468915
27296776,178462689
25800428,67400891
48820780,69797295
70412049,282610229
20519542,60810390
36106937,290418014
58077011,170753856
94569666,235204346
119276116,50481475
130488245,120198027
83635059,67590358
65455483,16047827
72395472,83080918
15980685,363334275
54878837,140768907
43293955,377825331
112624474,396157993
130637943,160952845
54046883,72142095
140872172,286404103
11926956,398468852
25800428,147181848
125250662,398145532
114407780,238897422
19869572,124370395
113559597,269773268
76123992,192755974
113084604,38218347
4423839,141109138
115908019,278139090
40523696,337212993
141783144,172403667
109277485,179935675
100371582,33817334
103969132,300947217
15040272,92065001
96934202,261775230
86241219,215355929
70412049,69464310
101135329,863419
116106398,386838081
96263195,143681566
99411301,52713815
76130800,284745757
61840976,303888087
50538209,134058902
99411301,165632860
114407780,235239450
16471696,242041656
47216621,290374063
116761149,95761844
84775451,267563698
66835786,42437985
105261505,292323204
90083915,70162490
25800428,167794180
124169015,361077660
57334064,248361824
126629557,12140267
32345386,2700282
85932424,219007422
40523696,54280396
28189555,404218699
6597815,307792517
21782028,28892625
40523696,2759039
41866258,318755396
82378875,348759662
125093067,401378474
72395472,190578363
65455483,371596173
116106398,134125521
82378875,356951180
70412049,219382775
46372358,46031158
31466815,359983540
114118982,215514836
10070648,68824153
71152040,124877818
31720916,9151091
116106398,217374160
31741926,18189868
49431085,49189444
40523696,373481736
69387053,25580961
114407780,100766938
24839442,190607543
72646443,384492953
45710176,138544073
130991648,47080953
19163256,282193639
6846140,311911456
66899098,120084809
66625323,398282405
74529782,31531572
119276116,256164325
134622261,279228077
106613402,252030976
98016030,52491078
44939837,370675499
121374760,278081388
96306125,100398371
60866435,117435697
27296776,342663117
13715846,201257082
141741386,287355797
122588387,248638388
71618587,9819823
128575721,72116031
52833705,91699914
66983676,238763973
42977680,205230167
6338284,226068026
21968456,238219674
91296173,64934937
39215700,94250440
124565387,121838705
90342802,5934203
40297927,182089296
30606728,287607033
55678980,61323041
40523696,54240512
43392301,276183381
86289842,326698593
40297927,191621827
84270583,301155886
98186890,358097620
49311211,71796857
25800428,195077200
27512670,212488165
61840976,78307464
83635059,95853921
57817053,397522137
47636434,391955293
106105995,223388726
25800428,280442219
36106937,58727293
104531516,180112789
90083915,200377009
94569666,134011902
40297927,238217606
17092645,316156736
91296173,281618066
40297927,306215549
101135329,83554146
23130068,110641604
22496560,1193119
125826318,167074648
57334064,277703022
27296776,121126442
61840976,178098472
113559597,225355493
31741926,378417738
93398793,296838806
95335821,34821250
82816917,402713988
114183097,196754738
69387053,51104874
69387053,167086888
125455469,355501740
134622261,366782874
10989401,326293524
5683524,305899244
53616158,187847237
61973656,224778254
71193336,138602098
41866258,140019194
86927679,339672284
1692400,187390205
57817053,367752680
59451304,347788642
41866258,78316474
83635059,301678218
133135970,338089635
110422419,275058279
105412904,65717625
29608942,237908618
6396227,108610023
109867332,295496890
132859392,106501793
94376746,65169518
99411301,403851528
28485598,361474389
126629557,402683659
21134416,69478546
124169015,168291169
102182796,28715261
6396896,321648009
70412049,61899816
32345386,148227757
86289842,326256936
115232626,164284569
139878830,45442736
63105422,190168191
19381333,127150652
100901664,171861586
134341423,224861726
50538209,89242693
128552991,269460481
40297927,244408711
126601909,380388975
25800428,350438157
136127632,363333094
33486899,314903844
1076545,99394614
15350277,132347715
49764873,186176225
86507870,289150647
104531516,178236912
99411301,387153202
52446250,240511149
87855267,274968153
89333606,284976208
113559597,86326875
141661456,28551217
135514874,205081227
37401113,125666923
4606353,392170661
103550913,64110729
103969132,358488204
1778994,84897983
141909682,138190841
114407780,337128081
5683524,401843568
77622415,114232541
141278390,323866205
132977088,29604282
93355152,262340309
22090676,299236779
130637943,88823567
24839021,218797642
114407780,209377672
87692720,184496865
22132823,70856312
123337404,369028601
31720916,356554645
135809294,25271595
65185404,89832600
627349,400499276
100368294,56888426
119461584,36720746
121320202,335074931
98295322,271641579
141783144,51027539
57334064,57010871
132859392,45367000
2642753,281326527
115908019,14346753
41866258,66983065
60371446,42544238
53016665,146154438
39936758,208863558
70412049,296254006
30606728,403037039
49928,292243173
40847458,240236571
116923816,149166073
96934202,13246976
24839442,56197415
86507870,336612533
114407780,343176034
41287085,303990200
124169015,95489297
124169015,113616945
104661914,262764947
112618249,134017844
33413979,366911878
116106398,37672618
57334064,86414248
21968456,257780472
93183576,161373588
139878830,43801505
141783144,337794676
65420807,327627114
114407780,58284560
45324981,349774855
45454313,30982171
24642742,151467947
103541652,313163336
627349,243711650
130463595,167074648
4904673,152034503
69387053,294265731
134341423,95875607
137190407,369552293
103969132,235673075
100901664,249946372
43725519,163365336
22090676,248580774
82378875,195498058
98002604,44911807
90670839,33537900
124169015,10457086
74261240,358009646
57817053,145869952
53026662,403239289
40523696,368534924
66258086,336005068
53016665,325199025
122131736,84159101
54228513,397670044
60344002,111425768
103969132,85073267
94376746,183431911
139264243,85600337
103969132,336777445
40523696,396744211
65455483,297211118
112618249,224331809
135514874,249384335
130991648,238602889
103969132,20925895
41866258,87802562
31222716,221510898
16471696,29188570
24839442,9620639
10070648,126031444
95280402,55540237
93464833,68000960
116084393,321925558
99569339,320593836
70819814,163401254
103969132,76324723
130637943,14932680
93563618,184526880
85235720,344306345
92993610,1648392
49873473,376991679
77646698,181802251
40297927,358997512
28189555,92315021
93398793,276273446
124169015,225968920
115981262,180335583
120210449,163162077
20519542,149470810
43293955,318414854
57412556,366748144
120736960,7318187
64519524,266111377
92342149,115208604
110513785,160396286
103969132,362605823
91309794,166447911
86289842,344449906
108801003,143000796
46495539,231234294
69288209,68609332
41866258,117959473
77622415,200903995
94376746,168159019
83844936,270325627
14217475,138170909
86927679,206251091
124169015,4573004
39936758,73778247
77646698,64975742
38686896,321886986
63944386,84672466
65455483,369058889
37303219,197284796
104531516,198068619
33486899,87030081
120971329,27960778
38252266,119258764
24729502,285635919
63556787,314952447
125250662,117738
43296722,303880960
83635059,331184565
130488245,17695121
103969132,362347327
4423839,340213378
7805089,16538469
15980685,317388787
81805172,56913325
22132823,334085347
43392301,125467634
116407632,221720763
20815921,292984057
60371446,284026307
27296776,118504188
133135970,380802316
58077011,380577942
55427335,205597183
65455483,341743086
58077011,379130823
40297927,192833651
130991648,123683497
95868729,47453219
120210449,102620520
22090676,18465910
65185404,212215298
89394332,339912309
70710134,195051850
102041361,134411746
3913639,32010825
61134302,118173578
24839442,310341265
14419615,72358883
130637943,273822804
28110322,322673947
14870142,100401467
76614706,155657063
27296776,110640562
24839021,35457541
10047481,397735915
40523696,193748859
25800428,7029971
71618587,197743223
43749181,11894996
49892434,33083120
21449998,303579825
20428615,98854889
114407780,74053200
15040272,7863358
86241219,287861901
107228987,283377776
89792074,267414977
103550913,6029511
44137606,132056496
57817053,53036752
26365477,71845048
82378875,144158472
131395085,321599479
30831194,250847704
96934202,53483566
61840976,307939593
121320202,321174090
25261910,28939479
92993610,106925858
57817053,279866958
40297927,260268034
100945241,114000870
115232626,17377084
103020279,159176767
103969132,382301784
88620925,248146359
82411784,260147571
63556787,96355923
53026662,46196617
113559597,278243696
50918155,331681820
58077011,209935878
4008563,390773051
106105995,221059344
46823994,359764561
44939837,276259491
94653084,57352999
75536562,155024810
99411301,399397051
27296776,325283665
22132823,157984068
130206172,127931989
41866258,338334941
46372358,3993842
15878366,271694447
107024477,158965302
4008563,128627872
126151021,283396948
84420056,259400813
64519524,288899947
124169015,99285596
39936758,278462330
98548707,284070307
57983419,151586281
97772305,395183778
45568795,262852718
82103242,55074893
40297927,52108285
117368135,233542528
82103242,155819516
70710134,33083588
66899098,133585059
76130800,401635116
23130068,251935830
76130800,183152977
71159805,109312985
99411301,272225672
25800428,388368687
138824382,87490760
10047481,312322769
129284687,112748727
77646698,262447904
126601909,285244672
122162274,240800796
82103242,342598663
24839442,101769618
25800428,333045226
93464833,101276445
28610813,101008599
64296382,19003968
114407780,41742010
46129044,346815773
24839442,234757070
41866258,234737618
24839442,200734712
24839442,34223154
51840068,392806636
109369720,318304388
40297927,154082569
103969132,23098902
15575974,372259285
68218327,385070939
109122076,93581642
24839442,339272733
3762752,275671394
43580053,151894633
53016665,68952989
95868729,171297748
96586223,208969080
67275977,326616922
40994655,3976981
75992430,323043856
136127632,404518425
107517017,209204436
8429025,237880943
135722092,178504330
41287085,77394395
75578463,268595574
76130800,270771896
1027626,292456569
69953654,250976916
131404662,259850002
74261240,247150761
66899098,205297886
138304776,146363257
58077011,157269408
8322595,364851001
44939837,285739812
124857404,380706625
96294796,186370408
86176645,87556555
74158682,85657441
98734198,398449366
39215700,356085242
14058841,273307550
77622415,336052094
56761351,245318772
40994655,216838615
21367508,284555480
115908019,155059
31354597,2823783
133338433,388209670
26936473,374030602
42818311,304650127
24839021,48060311
104568145,50721245
39936758,288324868
93398793,273270987
27296776,943078
98260519,214583395
54228513,183320494
31024861,167822567
76130800,81992858
103969132,392831057
105143440,32076477
74261240,260596604
56562475,119328984
33974464,6673965
114407780,53004087
112618249,136068622
3873034,222614643
68795151,267650637
40523696,381492848
81890271,148114977
60371446,228607278
36248161,136721027
85932424,66889262
106078250,299941043
114556011,187475544
82378875,69433436
4423839,28971217
108493335,397662400
2336350,105055046
25800428,40759546
60371446,10578189
113662130,254385676
21119761,294167986
39936758,101888081
93029303,314973510
31786460,228680494
25800428,395581969
47344550,367571270
114407780,188231481
133641782,314248251
142202623,338025853
139149641,121179482
105767002,211328200
40297927,194052005
15040272,115649308
9456851,24550594
30606728,401553852
123591416,212812729
93782685,395246263
93563618,91044632
39936758,121815725
116923816,86071912
91336045,22302304
76408520,369773081
23749054,299809379
133338433,10099501
82860078,126684889
139878830,142015520
103969132,31621374
17516380,85299256
105767002,237908618
126601909,80225661
77187176,92083886
94047794,235515367
46495539,52493332
93945234,99203557
54456627,91200981
130637943,321524642
45454313,120998423
77187176,109672400
99411301,156152028
107393031,121815725
1027626,30089411
55212549,384474422
54393201,319647811
22496560,26808958
15350277,66756407
114407780,5936292
33086149,242692666
82705236,232025276
34123658,360863933
74261240,323774813
78735780,320040064
109122076,314115577
94569666,213130268
83635059,115418438
4008563,33756342
91309794,14245732
25800428,56863443
78735780,342935794
96934202,253546275
130637943,385466119
124857404,322208386
116106398,309422120
128069985,197743223
120736960,269091113
99411301,70333324
120736960,357034522
41866258,306884093
24045086,375736312
24642742,370922014
33413979,305613858
69348762,247426318
106105995,70197899
46495539,251391040
128552991,97739879
65455483,158183251
25800428,164920520
41866258,315267114
24839442,349756320
86993985,385466119
15040272,291068378
70412049,49402955
70412049,176850611
53016665,116559790
30606728,294287651
108237848,404058585
77646698,305569467
66899098,147683084
48840319,291690802
3303277,84775725
82468751,303205878
131662045,287316287
33086149,4699534
5718045,103655600
103969132,5783197
122131736,393769196
95280402,13160410
124857404,136428983
57334064,205081227
72836330,207244762
129403742,105235826
65185404,195196622
60371446,227949979
28836058,38987437
115232626,286495826
121094926,118482777
105999943,36846708
3781049,402400063
134341423,286961421
70412049,202925979
91296173,18801554
61840976,355624974
98295322,374443371
115163806,360060072
4707609,282469769
65663678,257985909
111849931,354448222
27296776,301004121
24839442,281584518
130488245,346912729
98638050,258984271
114407780,289186278
95831069,341670768
130637943,198292381
57983419,294933049
23115142,261039658
59397714,145289989
74261240,6299197
4008563,114503657
40297927,156728815
66310393,293055258
25800428,348434973
101135329,167955349
45324981,350674375
82595029,52900329
113221238,173465828
28836058,91372738
105080646,178886375
141771287,140488867
76136427,368250082
1778994,404198410
101893207,285210878
